,name,id,category,address,lat,lng,city,state,rating,price_tier,serves,bucket,big_bucket,image_url,like_counts
4176,Panera Bread,5511b22d498ee207f56446dc,'sandwich place',307 Gellert Blvd,37.66858082,-122.4685653,Daly City,CA,7.9,1,"Dessert, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/21596016_vEzEQY2ASU0plzq7Cwr949TKfyDe68rdghN_SqD04p4.jpg,46
4177,Luigi's Italian Restaurant,4b2d566ef964a5208bd424e3,'italian restaurant',950 Linda Mar Blvd,37.58901249,-122.49432379999999,Pacifica,CA,7.1,2,Lunch & Dinner,7,1,https://fastly.4sqi.net/img/general/300x500/386427136_0ghBgNp421GvSprM05KiL7zTp_oqPIAp-QZLs9hgNvk.jpg,12
4178,Paisanos Trattoria and Pizzeria,53702255498e2d22ddbb0da1,'italian restaurant',442 Manor Plz,37.6509591,-122.49175359999998,Pacifica,CA,7.2,2,Dinner & Dessert,7,1,https://fastly.4sqi.net/img/general/300x500/58577961_Dmlv9MIXo0SOXt0fFyqXQTUFhuSX1Zx0Y6FxdRhUjDM.jpg,8
4179,The Habit Burger Grill,54b1900b498e467579578ab7,'burger joint',305 Gellert Blvd,37.668882,-122.468525,Daly City,CA,7.8,1,Lunch & Dinner,0,1,https://fastly.4sqi.net/img/general/300x500/3271218_seNbQgjHLxpbYgX5BVu4ZfrTxA0bymLbtsbdRZ4_XKg.jpg,90
4180,Cafe Grillades,4b21a5ccf964a520833f24e3,'mediterranean restaurant',851 Cherry Ave Ste 16,37.62632869,-122.42668159999998,San Bruno,CA,7.5,2,"Dinner, Breakfast & more",8,1,https://fastly.4sqi.net/img/general/300x500/14210145_gsfPaQR_xgqjGKkfqX1uNTfoIGsXEytN_TyXhmoQ5U8.jpg,55
4181,El Faro,4b25730af964a520267224e3,'mexican restaurant',435 El Camino Real,37.64643032,-122.428572,South San Francisco,CA,7.7,1,"Dinner, Breakfast & more",4,1,https://fastly.4sqi.net/img/general/300x500/67342563_3ThZ-Tt120U_94XRsxToosjmUhr9ITKDvPjrMfgf9m4.jpg,31
4182,Jack's Restaurant & Bar,4d5dfec5ef378cfa19375ca6,'american restaurant',1099 Admiral Ct #A,37.634052000000004,-122.42023,San Bruno,CA,7.6,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/132732_4pyKnVEct-Y8K7nzxTMWjolO7o-Oh4rGE7WtLlILekY.jpg,162
4183,Fort McKinley,4ff7cde3e4b01ead026ab709,'filipino restaurant',101 Brentwood Dr,37.64150549,-122.42524270000001,South San Francisco,CA,7.4,2,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/24486771_yaH2F86cMqjQZo5NLHxtXOWGXlKLy7BHBVO7oJHJ2Ao.jpg,55
4184,Ongpin,4a7b2883f964a52029ea1fe3,'filipino restaurant',73 Camaritas Ave,37.65463052,-122.4371345,South San Francisco,CA,7.3,2,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/28838298_6PFVtmxu1wsLJl5_Aa-DXjgMsSlhxVl3xiRHBPTBwV4.jpg,39
4185,Upper Crust Deli,4b86df32f964a5200ea331e3,'deli / bodega',1023 Terra Nova Blvd,37.58295202,-122.4758409,Pacifica,CA,6.5,1,Breakfast & Dessert,0,1,https://fastly.4sqi.net/img/general/300x500/36718471_hlA6MRwQ4WI2h64_JxqIDzkLygtIEtU1BpEWG9BfoNM.jpg,4
4186,City Grill,4b132b48f964a520109523e3,'american restaurant',1049 Terra Nova Blvd,37.58370822,-122.4757315,Pacifica,CA,,2,Breakfast & Dessert,3,1,https://fastly.4sqi.net/img/general/300x500/7379318_2Sw2L3uYoK3iSE92-qjwpaS5Ttdo0K-SLvFLT2RoOss.jpg,2
4187,JuFu Restaurant,5712e48a498e648da0dcd4de,'chinese restaurant',1045 Terra Nova Blvd,37.58356809,-122.4759695,Pacifica,CA,,1,Lunch & Dinner,9,1,https://fastly.4sqi.net/img/general/300x500/31835514_QNBbk0LfWLjFgxasz4OKgH6Z4pU2CF1Az_K7zVqMr9Q.jpg,1
4188,Meadows Elementary School Cafeteria,4ee379bd0cd6c4ce1a9015ef,'cafeteria',1101 Helen Dr,37.60201775,-122.41907720000002,Millbrae,CA,,na,,0,1,https://fastly.4sqi.net/img/general/300x500/221796_L3n-bXdlEEs8AyzBGY3wrqa4_1iTuyrFdE2kQPaALss.jpg,0
4189,Bear Flag Fish Co,57748c7ecd1063169490f669,'seafood restaurant',na,33.65418973,-117.9968537,Huntington Beach,CA,9.0,3,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/1356198_nvGXz5kVqdldFhq_fUD4ZdBohUFNz19LngGQmpWnPfQ.jpg,32
4190,Las Barcas,4bb5566446d4a593aaf3c4c0,'mexican restaurant',21032 Beach Blvd,33.65699229999999,-117.9872361,Huntington Beach,CA,8.7,2,"Happy Hour, Brunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/RYPdMQ2b1oDgp3KFnwR99c8lUi3pjKpHQ-xP3kX0sqY.jpg,54
4191,Mama's On 39,4dc5b247b0fb5556ccf8398f,'american restaurant',21022 Beach Blvd,33.65739748,-117.98733179999999,Huntington Beach,CA,8.6,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/nSuT3z2HO_fmKGIXd1M5aM-QxA4UO4W5_NkUYDxsqVI.jpg,85
4192,Ola Mexican Kitchen,5690843a498e48d49cc5f96e,'mexican restaurant',"21040 Pacific Coast Hwy, F200",33.65468284,-117.9978196,Huntington Beach,CA,8.4,2,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/528606408_VtXtTt4eYYQPmHmH2tUqbgamY1MTMdFx0M2QhXLZW50.jpg,51
4193,Simmzy's,565622fb498e1d3d9cc98941,'gastropub',21028 Pacific Coast Hwy,33.65496196,-117.9982287,Huntington Beach,CA,8.5,3,"Happy Hour, Brunch & more",2,1,https://fastly.4sqi.net/img/general/300x500/123469080_AV9lSlmJSNoTBQzYrXFhbI0JEVa-xLgB6Xy5a5MkcCg.jpg,40
4194,Lemonade - Huntington Beach,566ce17c498eb7235ba296d3,'café',21016 Pacific Coast Highway Suite D120,33.65519729,-117.99862479999999,Huntington Beach,CA,8.4,1,"Dinner, Lunch & more",1,1,https://fastly.4sqi.net/img/general/300x500/396019_9ZY-lBPRgQ9tG6BI4nbaPMAdGmw9x-9HMzNRWi6QDHE.jpg,29
4195,Sushi on Fire,4a4faa7cf964a52091af1fe3,'sushi restaurant',301 Main St,33.65924848,-117.99996599999999,Huntington Beach,CA,9.0,2,"Happy Hour, Brunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/2960767_TBKjCoSCVEsKi52e3NVrWPlHU0sOn3W10DWG7Gr1EgE.jpg,158
4196,Lot 579 Food Court,577ffb12498e601a6247ca6b,'food court',na,33.65436008,-117.9969558,Huntington Beach,CA,8.2,na,"Dinner, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/9163874_8P9qsV5wKwnWg8kAhZ-L8b0DJYHZOj_RZ0mk3BVXt7c.jpg,9
4197,Burnt Crumbs,576f8744498e4365823f97d4,'sandwich place',21058 Pacific Coast Hwy,33.65441781,-117.9968638,Huntington Beach,CA,8.2,1,"Dinner, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/17907845_iPbFjn8SHA2tNw2WmtWsPE1B7pLXQooeD7zkEG_nvpU.jpg,8
4198,Duke's Huntington Beach,4bad6b0ff964a5206e4d3be3,'seafood restaurant',317 Pacific Coast Hwy,33.65661532,-118.00217579999999,Huntington Beach,CA,8.5,3,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/33309102_vfOUJc05J06CmX6mYz0UqXerMIynJkkjGCLir5tt7Lg.jpg,247
4199,Pacific Hideaway,59191dbcb37e2b7f149c2c70,'restaurant',500 Pacific Coast Hwy,33.658179100000005,-118.00289450000001,Huntington Beach,CA,8.7,2,"Dinner, Breakfast & more",,3,https://fastly.4sqi.net/img/general/300x500/2222764_ZucBF00wwBQnY6jRMAI_jCOWLWTJFOSjAxhCPv-Otn8.jpg,11
4200,LSXO,581bea7770fc427329c75358,'asian restaurant',21010 Pacific Coast Hwy,33.65515412,-117.998581,Huntington Beach,CA,8.1,2,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/56568793_-O4yyXoAio_ZV5ks4yBQsEwgAF4oQWsn9tcu-svkHKY.jpg,8
4201,Tanner's Huntington,57523ab6498e7929090f6e48,'new american restaurant',21080 Pacific Coast Hwy,33.65401632,-117.99645590000002,Huntington Beach,CA,8.0,3,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/42599710_eAw-q88kD5KAXz8c41wDh6IRFwzC7sq8AUI4ENws9CE.jpg,32
4202,Sancho's Tacos,4bf866c88d30d13a2eba0018,'mexican restaurant',602 Pacific Coast Hwy,33.65869339,-118.0034445,Huntington Beach,CA,8.7,1,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/qq8pdyO2Oq-MCghqwTLsgFCTiJ80UxP4st34aEmhMXU.jpg,72
4203,Normita's Surf City Tacos,4b5a2bfbf964a520e3b128e3,'taco place',815 Indianapolis Ave,33.66530873,-117.9888922,Huntington Beach,CA,8.7,1,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/bfwqIURYFpQpS6pVlA6isviNA5pPlX-V2nnJ90bViZ4.jpg,30
4204,North Shore Poke Co.,4f5fb4f3e4b0697e36ac4273,'poke place',214 5th St Ste 101,33.65905779,-118.00129170000001,Huntington Beach,CA,8.5,2,"Dinner, Lunch & more",,3,https://fastly.4sqi.net/img/general/300x500/1832044_zH7vsDFUwT_sB81V6DB3wI9kMS53BIi9I7rh2HK3ORc.jpg,74
4205,Sugar Shack Cafe,4ab124f4f964a520356820e3,'diner',213 Main St,33.65849231,-118.0007178,Huntington Beach,CA,8.4,1,"Happy Hour, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/qUU3y-MsI4AD1s9TaTe6d7AD2JvgzV2E54fw1VxykOc.jpg,127
4206,Doppio Zero,54ab7aac498e33b4089f42bb,'pizza place',221 Main St Ste D,33.65909898,-118.0005469,Huntington Beach,CA,8.4,1,Lunch & Dinner,5,1,https://fastly.4sqi.net/img/general/300x500/17907845_DovlSmOnTsH2dWHxbohgfK8KsxDLRtKiJwLXMu8Ryao.jpg,7
4207,BJ's Restaurant & Brewhouse,4a4f75c2f964a52058af1fe3,'american restaurant',200 Main St,33.65811667,-118.00092079999999,Huntington Beach,CA,8.3,2,"Happy Hour, Dinner & more",3,1,https://fastly.4sqi.net/img/general/300x500/29825306_Yp_u5ialDh9GQzzY3eFnla04eqwnoJgwlOYV5XTINj4.jpg,116
4208,Bluegold,5825448f26d44f3396598c78,'american restaurant',21016 Pacific Coast Hwy Ste D200,33.65523156,-117.99878419999999,Huntington Beach,CA,8.0,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/961517_mBbxwKvkoDergzKZHC6e9-BYMNB3xj7stROuWBrFs7Y.jpg,14
4209,Pizza Lounge,4f6292f4e4b0c65cc29f3e04,'pizza place',301 Main St,33.65944687,-117.9997692,Huntington Beach,CA,8.3,2,"Dinner, Lunch & more",5,1,https://fastly.4sqi.net/img/general/300x500/r3LSwGQxMA6ESBdCK3i3IRc-7MgjnsvxoAAZ99q7LMU.jpg,32
4210,Ruby's Diner,4aff26abf964a520013522e3,'diner',1 Main St,33.653197999999996,-118.006142,Huntington Beach,CA,8.4,2,"Dinner, Breakfast & more",3,1,https://fastly.4sqi.net/img/general/300x500/udPDDWTd_zQ1_8Zw6um1em1F1zh1lTiovcODUMrswBc.jpg,137
4211,Avila's El Ranchito,4b40107cf964a5201cb525e3,'mexican restaurant',318 Main St,33.65936471,-117.99963729999999,Huntington Beach,CA,8.2,2,Lunch & Dinner,4,1,https://fastly.4sqi.net/img/general/300x500/779266_kINS6F9nTQkyu-431tN5hwkGFGLzCIYv84-kkx2s7E8.jpg,45
4212,Jan's Health Bar,4b5caa4bf964a520163d29e3,'sandwich place',501 Main St Ste D,33.66113641,-117.99885790000002,Huntington Beach,CA,8.2,1,Lunch,0,1,https://fastly.4sqi.net/img/general/300x500/Teo07IHySsbdj2kVlvI1lx6AXbhV_5TS7nUllwtUUTU.jpg,28
4213,John's Philly Grille,4b80a424f964a520ef8230e3,'american restaurant',20379 Beach Blvd,33.66625345,-117.98901219999999,Huntington Beach,CA,8.4,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/1274073_qGtMCqymB5MSflILOqrWgpdFb_nCt2p0YCmBseqnaqU.jpg,22
4214,TK Burgers,4b81dce9f964a520aac130e3,'burger joint',110 Pacific Coast Hwy,33.65588948,-117.9999017,Huntington Beach,CA,8.0,1,"Dinner, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/123469080_ZAAUxUFu2lhGfV-14kzqxHNR04sB9Krq7LNjCbMWVd0.jpg,42
4215,Luigi's Italian Restaurant,4bc3dbe7461576b05a4e7f32,'italian restaurant',221 Main St,33.65883474,-118.000447,Huntington Beach,CA,8.0,3,,7,1,https://fastly.4sqi.net/img/general/300x500/6227694_iCBcFMYrirRZQgM6l82QyIZlb1lBjxfQjiPjXNDZEnU.jpg,9
4216,Hq Gastropub Huntington Beach,5926f695a4ba7c1a286e3e76,'gastropub',155 5th St,33.65811995,-118.003166,Huntington Beach,CA,8.1,3,"Dinner, Lunch & more",2,1,https://fastly.4sqi.net/img/general/300x500/2524207_YJqSGUfvLaNq3R2sUaZ5rYWHZdr-SyQHmHx-W14CVMI.jpg,13
4217,Sandy's,4bd33f7f77b29c74a5549082,'restaurant',315 Pacific Coast Hwy,33.65654910000001,-118.0023037,Huntington Beach,CA,8.0,2,"Happy Hour, Brunch & more",,3,https://fastly.4sqi.net/img/general/300x500/33309097_C6hchKHPht3fCCaDy7924JhgzJP5XaefUTO5Xm20Rsk.jpg,107
4218,Shabu On Fire,51846430498ea97c486b8b34,'japanese restaurant',301 Main St,33.65958805,-117.99960929999999,Huntington Beach,CA,7.8,2,Brunch & Dinner,9,1,https://fastly.4sqi.net/img/general/300x500/47442_cyGEKX-ObWl5klLsIE_txofFtiVd95h3sEsV0D5B9AI.jpg,23
4219,Huntington Beach Beer Co. & Restaurant,4a3319a0f964a520009b1fe3,'american restaurant',201 Main St,33.65819813,-118.0011297,Huntington Beach,CA,7.7,2,"Happy Hour, Brunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/V2BaPJ314HXYzzoi6VdaUF-f2uHm2vOt519jg6QQ2x0.jpg,90
4220,Sessions West Coast Deli,55b93b42498e85c60c41c0bc,'sandwich place',414 Pacific Coast Hwy,33.65769445,-118.0024131,Huntington Beach,CA,7.8,2,Brunch & Lunch,0,1,https://fastly.4sqi.net/img/general/300x500/15440068_l3vV_rRktncWsBWgq24U2OJvUrPT2wrjQX3HBmqboxg.jpg,19
4221,Bodhi Tree Vegetarian Cafe,4bb95641935e9521c6142790,'vegetarian / vegan restaurant',501 Main St Ste E,33.6611739,-117.99886629999999,Huntington Beach,CA,7.7,2,Breakfast & Dinner,10,1,https://fastly.4sqi.net/img/general/300x500/1445521_xkVTIGCAG9i1e1NDfAUmYvGA_uGvbFQZPXZS77S7THM.jpg,19
4222,Fred's Mexican Cafe,4a4f745df964a52054af1fe3,'mexican restaurant',300 Pacific Coast Hwy,33.65748883,-118.00163140000001,Huntington Beach,CA,7.7,2,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/4-BGcghA_R4tdIBi9foNBkRz_rnit3BnTC0sdz1nU0s.jpg,136
4223,Coach's Grille Fresh Mediterranean,523bb88e11d2227756e35a86,'mediterranean restaurant',21006 Beach Blvd,33.65727304,-117.9879475,Huntington Beach,CA,7.4,2,,8,1,https://fastly.4sqi.net/img/general/300x500/15212328_jmI3cfy9s4YBxzRvUbMNOgrFqjajUfPd3RO_N4bbhWY.jpg,8
4224,Brazilian Bites,53815995498e5da65081e663,'brazilian restaurant',na,33.65829326,-118.0008645,Huntington Beach,CA,7.6,2,,4,1,https://fastly.4sqi.net/img/general/300x500/7451965_5iLxMSvEGnIg6x_R2hBja05ssRvNR40fXpkWUEhB200.jpg,6
4225,Rockin' Crepes,4a2c823cf964a5206c971fe3,'creperie',8943 Atlanta Ave,33.65867942,-117.97203049999999,Huntington Beach,CA,7.7,1,Happy Hour,7,1,https://fastly.4sqi.net/img/general/300x500/104897635_bK2y4HJJIdy7ryEPE1eD8xkQPYChzDgy4yMPFStEU9U.png,17
4226,Bagelmania & Coffee House,4ae5daa3f964a5208ea221e3,'bagel shop',8861 Adams Ave,33.67263379,-117.97329740000002,Huntington Beach,CA,8.5,1,"Lunch, Brunch & more",1,1,https://fastly.4sqi.net/img/general/300x500/748374_ollkRDtdjtjtbRX4tpYRrLwhPLt51H6pyOH3Mo7EJaE.jpg,46
4227,Irassae,4afe4286f964a520fe2e22e3,'sushi restaurant',8841 Adams Ave,33.67289975,-117.97365649999999,Huntington Beach,CA,8.5,2,,9,1,https://fastly.4sqi.net/img/general/300x500/23237360_xKx509Z1Y4aDkcnHvSpTEjHkeZPTihPBPNthOBr1tOw.jpg,12
4228,Jersey Mike's Subs,5154d534e4b084caa0289dbd,'sandwich place',21004 Beach Blvd.,33.657309000000005,-117.98792900000001,Huntington Beach,CA,7.3,1,"Dinner, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/221578680_9uqLd7oBJa8Y2f9cA-CPB0PfMNHIUE0DKday-XoD2Yw.jpg,2
4229,Aloha Grill,4a332cc5f964a5200c9b1fe3,'caribbean restaurant',221 Main St,33.65885742,-118.00068219999999,Huntington Beach,CA,7.5,2,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/39658759_CDPLQS5Q_Iob7paeXl-1bXRxsdgjCT51hkP808rSRJY.jpg,53
4230,Mona Lisa Cucina,4bdcdfb7462b2d7f08c1113c,'italian restaurant',9017 Adams Ave,33.6731805,-117.97076969999999,Huntington Beach,CA,8.4,1,Lunch & Dinner,7,1,https://fastly.4sqi.net/img/general/300x500/98717602_O5dZQy1wIGo7iZZRYJsfAZPGaspY_QXy4WU4beZW1AQ.jpg,19
4231,SlapFish - A Modern Seafood Shack,4f7690166d86fcc650b55c58,'seafood restaurant',19696 Beach Blvd,33.67612209,-117.9871804,Huntington Beach,CA,8.2,2,Lunch & Dinner,3,1,https://fastly.4sqi.net/img/general/300x500/J_MS89huia5XLUFd2AIFzN0QOIkjBsXskH371FFt7GA.jpg,113
4232,Pete's Mexican Food,4c07ee37340720a1d94c8293,'mexican restaurant',213 5th St,33.65909552,-118.00156499999999,Huntington Beach,CA,7.5,1,,4,1,https://fastly.4sqi.net/img/general/300x500/5551438_eNm7AhdRoM2sAzrNSGgmAt-2mmiQDjEb7HtmV7O2mT8.jpg,8
4233,Capone's Italian Cucina,4b5bbda4f964a5207e1329e3,'italian restaurant',19688 Beach Blvd,33.67636052,-117.98708400000001,Huntington Beach,CA,8.1,2,Lunch & Dinner,7,1,https://fastly.4sqi.net/img/general/300x500/98717601_RpdkpQSynWzskz8WMVRjch1a6d65rh_lgURh3Z68YB4.jpg,14
4234,Super Mex,4bd0f54941b9ef3b5041fbe5,'mexican restaurant',19684 Beach Blvd,33.67649102,-117.98694850000001,Huntington Beach,CA,8.1,1,"Happy Hour, Dinner & more",4,1,https://fastly.4sqi.net/img/general/300x500/33439550_CewwkJn9L4fZvNa4k9pkceGRulZwoCn0_Gb3n9gwS2c.jpg,27
4235,Polly's Pies - Huntington Beach,4ad4c44bf964a520a6fb20e3,'american restaurant',9791 Adams Ave,33.672638,-117.957074,Huntington Beach,CA,8.9,2,"Dinner, Breakfast & more",3,1,https://fastly.4sqi.net/img/general/300x500/2139844_cN26WfWSWFOHgJqb3AWCSUKrB3q1oSGHi3jUKi-ND6M.jpg,45
4236,La Capilla Family Restaurant,4b7f47c8f964a520952430e3,'mexican restaurant',807 Adams Ave,33.67249837,-117.9896531,Huntington Beach,CA,7.8,1,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/5220717_LG5-09PeDT_sJex7vYB1JSFvghWVjpiR4T5sisgBhWg.jpg,26
4237,MOD Pizza,55e2487f498e42774ffab6f4,'pizza place',7051 Yorktown Avenue,33.68019829,-118.00481119999999,Huntington Beach,CA,8.7,1,Lunch & Dinner,5,1,https://fastly.4sqi.net/img/general/300x500/31617194_MGKaCI49qeG9qsaMbVzLX7rbTXSKre0TZoYlSpXWXpE.jpg,13
4238,Chronic Tacos,4b98a70bf964a520314a35e3,'taco place',328 11th St,33.663641,-118.00498200000001,Huntington Beach,CA,7.6,2,Lunch & Dinner,4,1,https://fastly.4sqi.net/img/general/300x500/43091108_bmh1UqjfejnPOuiiUk_EoWPFHlw_39E2i6SKYHVnbzk.jpg,18
4239,Don José,4b3c333cf964a520d88225e3,'mexican restaurant',9093 Adams Ave,33.67261005,-117.9693025,Huntington Beach,CA,8.0,2,"Happy Hour, Brunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/FKEWD5H4VVUS2CAMAONNOX2DA3S43NNJDIDWHVAZVATMBT2A.jpg,35
4240,Coast @ Cucina Alessa,4ad16d94f964a52062de20e3,'italian restaurant',520 Main St,33.66170686,-117.99874340000001,Huntington Beach,CA,7.3,2,"Dinner, Lunch & more",7,1,https://fastly.4sqi.net/img/general/300x500/10558651_qYo-SjoGJW_ieA5zN2kc-OJi7SWD8zIfpqAGFM8Ou-g.jpg,32
4241,Chipotle Mexican Grill,50f862a1e4b0adc54a34eaab,'mexican restaurant',7101 Yorktown Ave #100,33.68070597,-118.0043469,Huntington Beach,CA,8.5,1,"Dinner, Lunch & more",4,1,https://fastly.4sqi.net/img/general/300x500/87388367_nGsmf51t5O-TDnF3fx8cp__4jz34WNxjpqYjaJ7ZMSA.jpg,22
4242,Fermentaion Farm,54173c06498eb30c7a5300ee,'vegetarian / vegan restaurant',1125 Victoria St Ste R,33.65164045,-117.94687040000001,Costa Mesa,CA,8.3,2,,10,1,https://fastly.4sqi.net/img/general/300x500/397914607_G6w4Ebk4qkCQoJsms3hnZl7BorYAQfy_WF5WUDWzKIo.jpg,9
4243,Round Table Pizza,4b942363f964a5209b6a34e3,'pizza place',19750 Beach Blvd,33.67524358,-117.9871507,Huntington Beach,CA,7.7,1,Lunch & Dinner,5,1,https://fastly.4sqi.net/img/general/300x500/25024514_4i07IvxqCtflejj2FI27nUsmdv99X7vWCltErzYokj8.jpg,7
4244,Beach Hut Deli,51cf3b52498ea161f17b758b,'deli / bodega',Beach Blvd,33.68635507,-117.98949920000001,Huntington Beach,CA,8.7,1,,0,1,https://fastly.4sqi.net/img/general/300x500/391072_B5fLvLYeTFgS5rQQTZd8pQzT1clBLw1X9Q2kx99DfYw.jpg,21
4245,Lucci's Deli,4bbb9829e5b0d13aa4406e7c,'deli / bodega',8911 Adams Ave,33.67319293,-117.97213640000001,Huntington Beach,CA,7.8,2,"Dinner, Lunch & more",0,1,https://fastly.4sqi.net/img/general/300x500/YXXDGDY1l5S--QqGPilI7t8GmgC7JDBgbelqQ4vK65g.jpg,22
4246,Woody's Diner,4dd194ceb0fb0becaf857972,'american restaurant',10124 Adams Ave,33.6721345,-117.95214840000001,Huntington Beach,CA,8.6,2,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/26808332_lyXIF9RHntJSOEdV10HOXvQ9Aor9BKPCJUBmDZ_q8Cw.jpg,48
4247,Eggroll King,4da260b122a5f04d45081055,'chinese restaurant',10078 Adams Ave,33.67009279,-117.95287490000001,Huntington Beach,CA,8.3,2,"Dinner, Lunch & more",9,1,https://fastly.4sqi.net/img/general/300x500/18138782_kIALCAN0WKsffouZm06FfFMOLRvK44cWlA5zkbW3po4.jpg,10
4248,Bread Crumb Ohana Cafe,4ba5115bf964a52077d838e3,'breakfast spot',19079 Beach Blvd,33.685339899999995,-117.99044679999999,Huntington Beach,CA,8.3,2,Breakfast & Lunch,0,1,https://fastly.4sqi.net/img/general/300x500/7GGICrLV8xJN2iVWVzSWcquW5NBzaiN2CaumCY8Mejs.jpg,77
4249,Massimo's Pizza,4b392388f964a520ff5625e3,'pizza place',22311 Brookhurst St,33.63861059,-117.9616051,Huntington Beach,CA,7.4,1,"Dinner, Lunch & more",5,1,https://fastly.4sqi.net/img/general/300x500/29062770_UGODCeHEAVTyY1SIn0CmmNqlrq9rIAblIysSlHIW3LY.jpg,9
4250,Cucina Alessa,4af45e2af964a520c2f121e3,'italian restaurant',6700 W Coast Hwy,33.62827539999999,-117.9518769,Newport Beach,CA,8.1,2,Lunch & Dinner,7,1,https://fastly.4sqi.net/img/general/300x500/c0B9QE2VaK67bvpJsndFU8iVTIwrznS8mw2uqbazZvc.jpg,34
4251,Del Taco,4bc583884a9aa5937692067b,'fast food restaurant',7175 Yorktown Ave,33.67956197,-118.003274,Huntington Beach,CA,7.9,1,Dinner,0,1,https://fastly.4sqi.net/img/general/300x500/RUDNZUSKVGYKCZYE1A33V2CROVJ2Q0HK5W0ORLXOWK4AFGTM.jpg,11
4252,Silk Thai Cuisine,4b7f1977f964a520611630e3,'thai restaurant',19690 Beach Blvd,33.67627575,-117.98714109999999,Huntington Beach,CA,7.5,2,Lunch & Dinner,9,1,https://fastly.4sqi.net/img/general/300x500/0FuJRbCacn6LRn78_h75oaAeXZftMj2M9tVYYpBdUC0.jpg,13
4253,Luna Grill,58a525909168027ad346ca2e,'mediterranean restaurant',19720 Beach Blvd,33.67621134,-117.98823529999999,Huntington Beach,CA,7.5,2,Breakfast & Dinner,8,1,https://fastly.4sqi.net/img/general/300x500/68628345_BUGMDRXb52d8lTC4DiK-2nyNxB5iV2dq0UhI7c4zPi4.jpg,7
4254,basil thai cuisine,537d481e498ec90f58a365d0,'thai restaurant',Brookhurst St,33.65163337,-117.9544325,Hb,CA,7.5,2,,9,1,https://fastly.4sqi.net/img/general/300x500/1853800_3KonDumXWMp70DVoZaCGlWJuoHZoKEFkdqXJsqSzplI.jpg,8
4255,Big Belly Deli,4b7305e3f964a5206e962de3,'sandwich place',6310 W Coast Hwy,33.62704391,-117.9499394,Newport Beach,CA,8.0,1,,0,1,https://fastly.4sqi.net/img/general/300x500/4500044_FxkSWnmPMdT2i2kITpxcGniBtHlw8C7ucP2fICchoG8.jpg,31
4256,H.B. Pita Grill,5624000b498ecbeeda478d30,'mediterranean restaurant',na,33.67336094,-117.95453219999999,Huntington Beach,CA,7.9,2,"Dinner, Lunch & more",8,1,https://fastly.4sqi.net/img/general/300x500/20091535_SjnL-rsLzOof5RbVwzwzn14hemt4UdLu5zRLfLHHeJY.jpg,14
4257,Da Hawaiian Kitchen,502ee1f0e4b06e61e1a57c93,'hawaiian restaurant',9842 Adams Ave,33.67211189,-117.95655249999999,Huntington Beach,CA,7.6,na,"Dinner, Lunch & more",3,1,https://fastly.4sqi.net/img/general/300x500/67448551_YndQKV0LOSs-EcQIp7o9_qzQd2HlwRHtuav6ZPjaclo.jpg,22
4258,Sango Sushi,4b2d9e0bf964a520a1d924e3,'japanese restaurant',7101 Yorktown Ave Ste 110,33.68062305,-118.00418329999998,Huntington Beach,CA,7.4,2,,9,1,https://fastly.4sqi.net/img/general/300x500/-zca6OImAq_iSJoBX5vl6fWkuni7Sv-xeF_vgSEER6Q.jpg,10
4259,Crivello Ristorante Italiano,4b763a91f964a5203e442ee3,'italian restaurant',19881 Brookhurst St Ste A,33.67362422,-117.95412979999999,Huntington Beach,CA,7.6,2,,7,1,https://fastly.4sqi.net/img/general/300x500/9157737_w3-5Bsic-wHntLKJQJymnKs0QhzEIarbWLIhcIsgesg.jpg,10
